id_client,nom,type_client,ville,region,telephone,email,date_creation,segment,conditions_paiement,plafond_credit
10142,Menage 10142,Particulier,Koudougou,Centre-Ouest,+226 79 91 10 73 98,,2021-07-06,Or,Comptant,250000
10143,Chantiers a,Professionnel,,Centre-Nord,+226 72 93 27 86 48,contact10143@entreprise.bf,2018-05-28,Standard,Comptant,1500000
10144,Menage 10144,Particulier,Kaya,Centre-Nord,+226 72 67 26 41 66,,2018-12-15,Argent,Comptant,250000
10145,Menage 10145,Particulier,,Plateau-Central,+226 75 18 15 12 20,,2019-06-08,Argent,Comptant,1500000
10146,Menage 10146,Particulier,Ouagadougou,Centre,+226 72 97 25 55 38,,2021-06-06,Argent,Comptant,250000
10147,SARL n,Entreprise,Ouagadougou,Centre,+226 77 59 69 50 70,,2023-03-30,Argent,Comptant,0
10148,Menage 10148,Particulier,Ouagadougou,Centre,+226 77 29 54 62 12,,2022-12-01,Standard,30 j,1500000
10149,Menage 10149,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 72 25 11 15 63,,2026-02-06,Argent,Comptant,250000
10150,Menage 10150,Particulier,,Centre-Nord,+226 71 29 34 54 95,,2023-11-30,Standard,Comptant,0
10151,Menage 10151,Particulier,Ouagadougou,Centre,+226 73 56 92 63 71,,2017-08-06,Or,Comptant,1500000
10152,Ets o,Administration,Bobo-Dioulasso,Hauts-Bassins,+226 73 99 47 97 89,contact10152@outlook.fr,2021-04-27,Standard,Comptant,1500000
10153,SARL D,Entreprise,Ouagadougou,Centre,+226 75 60 32 39 71,contact10153@gmail.com,2023-11-10,Standard,Comptant,0
10154,Menage 10154,Particulier,Kaya,Centre-Nord,+226 77 38 32 51 43,,2017-09-05,Standard,Comptant,0
10155,Menage 10155,Particulier,Ouagadougou,Centre,+226 73 89 76 37 97,,2021-06-07,Argent,Comptant,250000
10156,SARL a,Entreprise,Ouagadougou,Centre,+226 71 15 25 38 42,,2022-06-27,Standard,60 j,0
10157,SARL B,Entreprise,Ziniaré,Plateau-Central,+226 76 42 27 26 18,,2019-01-20,Or,Comptant,500000
10158,Menage 10158,Particulier,Ouagadougou,Centre,+226 70 32 41 34 26,,2025-06-25,Standard,Comptant,250000
10159,Ets u,Entreprise,,Hauts-Bassins,+226 75 40 68 51 76,,2023-11-01,Or,30 j,0
10160,Menage 10160,Particulier,Ziniaré,Plateau-Central,+226 77 60 35 35 53,,2017-05-23,Standard,Comptant,500000
10161,Menage 10161,Particulier,Ouagadougou,Centre,+226 76 17 85 44 57,,2020-10-15,Standard,60 j,500000
10162,Menage 10162,Particulier,Ziniaré,Plateau-Central,+226 76 31 16 99 81,,2018-08-21,Standard,30 j,250000
10163,Menage 10163,Particulier,Koudougou,Centre-Ouest,+226 71 43 73 51 91,,2025-08-19,Standard,Comptant,0
10164,Ets o,Professionnel,Ouagadougou,Centre,+226 74 97 43 50 83,,2025-12-31,Standard,Comptant,0
10165,SARL a,Professionnel,Ouagadougou,Centre,+226 73 13 43 67 21,contact10165@outlook.fr,2017-07-16,Standard,30 j,250000
10166,SARL o,Professionnel,Ziniaré,Plateau-Central,+226 76 27 60 35 15,contact10166@outlook.fr,2021-10-27,Argent,Comptant,250000
10167,Menage 10167,Particulier,Ouagadougou,Centre,+226 74 42 84 35 17,,2021-09-07,Or,Comptant,0
10168,SARL S,Professionnel,Kaya,Centre-Nord,+226 77 34 75 98 91,contact10168@yahoo.fr,2018-02-10,Standard,Comptant,0
10169,Chantiers é,Entreprise,Bobo-Dioulasso,Hauts-Bassins,+226 74 48 41 93 89,contact10169@yahoo.fr,2016-10-19,Standard,30 j,0
10170,Menage 10170,Particulier,Ouagadougou,Centre,+226 74 21 11 39 35,,2026-03-07,Argent,Comptant,0
10171,Chantiers Y,Professionnel,,Hauts-Bassins,+226 73 10 45 33 32,contact10171@outlook.fr,2018-12-04,Standard,30 j,0
10172,Menage 10172,Particulier,Ouagadougou,Centre,+226 76 80 93 83 50,,2025-04-26,Standard,30 j,0
10173,SARL a,Professionnel,Ouagadougou,Centre,+226 76 75 14 50 75,,2018-01-25,Argent,Comptant,0
10174,Menage 10174,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 71 92 43 27 91,,2017-03-14,Standard,60 j,0
10175,Ets o,Professionnel,Ouagadougou,Centre,+226 77 77 73 71 53,contact10175@gmail.com,2020-10-19,Argent,30 j,0
10176,Chantiers o,Administration,Ziniaré,Plateau-Central,+226 75 44 14 11 12,contact10176@gmail.com,2018-10-14,Standard,60 j,0
10177,Menage 10177,Particulier,Ouagadougou,Centre,+226 72 11 54 70 96,,2016-03-16,Standard,Comptant,0
10178,Menage 10178,Particulier,Ouagadougou,Centre,+226 72 79 11 25 94,,2019-08-16,Standard,60 j,1500000
10179,Menage 10179,Particulier,Koudougou,Centre-Ouest,+226 73 47 88 53 26,,2022-12-16,Argent,Comptant,0
10180,Ets o,Professionnel,Bobo-Dioulasso,Hauts-Bassins,+226 73 85 93 53 74,,2016-03-11,Standard,Comptant,250000
10181,Chantiers B,Professionnel,Ziniaré,Plateau-Central,+226 77 18 71 91 22,contact10181@gmail.com,2016-12-01,Or,Comptant,250000
10182,Menage 10182,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 79 11 24 18 93,,2023-01-28,Standard,Comptant,250000
10183,Societe t,Professionnel,Koudougou,Centre-Ouest,+226 73 11 54 89 83,contact10183@yahoo.fr,2023-09-29,Standard,Comptant,500000
10184,Menage 10184,Particulier,Ziniaré,Plateau-Central,+226 73 70 18 26 50,,2017-11-08,Standard,Comptant,250000
10185,Menage 10185,Particulier,Kaya,Centre-Nord,+226 76 77 14 70 47,,2026-03-01,Standard,Comptant,250000
10186,SARL g,Professionnel,Ziniaré,Plateau-Central,+226 78 59 90 72 83,contact10186@gmail.com,2023-01-09,Argent,Comptant,250000
10187,Menage 10187,Particulier,Ziniaré,Plateau-Central,+226 79 15 94 95 54,,2021-11-15,Standard,30 j,250000
10188,Chantiers n,Entreprise,Bobo-Dioulasso,Hauts-Bassins,+226 76 70 75 21 70,contact10188@entreprise.bf,2025-06-27,Or,30 j,250000
10189,Menage 10189,Particulier,Ziniaré,Plateau-Central,+226 76 91 33 81 66,,2024-09-10,Argent,30 j,500000
10190,Ets m,Professionnel,Bobo-Dioulasso,Hauts-Bassins,+226 77 20 21 25 91,contact10190@gmail.com,2016-01-31,Standard,Comptant,1500000
10191,Menage 10191,Particulier,Ouagadougou,Centre,+226 74 76 69 73 30,,2023-01-05,Standard,30 j,0
10192,Menage 10192,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 75 37 64 92 11,,2023-03-21,Argent,Comptant,500000
10193,Ets a,Professionnel,Ouagadougou,Centre,+226 70 39 59 95 54,contact10193@yahoo.fr,2018-06-15,Standard,Comptant,250000
10194,SARL S,Professionnel,Kaya,Centre-Nord,+226 72 84 93 67 86,contact10194@gmail.com,2017-08-09,Standard,Comptant,500000
10195,Menage 10195,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 72 24 97 40 37,,2022-12-01,Standard,60 j,500000
10196,Menage 10196,Particulier,Ouagadougou,Centre,+226 72 15 68 98 57,,2024-08-11,Standard,Comptant,0
10197,SARL g,Entreprise,Bobo-Dioulasso,Hauts-Bassins,+226 79 28 97 67 37,,2024-07-04,Standard,Comptant,0
10198,Menage 10198,Particulier,Ziniaré,Plateau-Central,+226 72 96 22 89 79,,2026-04-14,Argent,Comptant,5000000
10199,Menage 10199,Particulier,,Hauts-Bassins,+226 71 12 57 14 96,,2024-10-01,Argent,Comptant,500000
10200,Chantiers t,Professionnel,Ouagadougou,Centre,+226 74 97 11 77 86,,2018-06-09,Standard,Comptant,500000
10201,Menage 10201,Particulier,Koudougou,Centre-Ouest,+226 71 97 63 79 91,,2024-06-01,Standard,Comptant,500000
10202,SARL a,Professionnel,Kaya,Centre-Nord,+226 72 31 88 89 45,contact10202@yahoo.fr,2025-11-10,Standard,30 j,500000
10203,Menage 10203,Particulier,Kaya,Centre-Nord,+226 78 70 46 99 91,,2025-11-01,Standard,30 j,0
10204,Menage 10204,Particulier,Ouagadougou,Centre,+226 72 85 97 91 35,,2022-09-23,Argent,Comptant,250000
10205,Chantiers r,Professionnel,Ouagadougou,Centre,+226 74 17 15 41 79,contact10205@entreprise.bf,2026-02-02,Standard,Comptant,250000
10206,Menage 10206,Particulier,Ziniaré,Plateau-Central,+226 78 90 83 38 79,,2025-06-06,Or,60 j,0
10207,Ets a,Professionnel,Ouagadougou,Centre,+226 75 69 65 81 60,contact10207@outlook.fr,2017-07-15,Argent,30 j,1500000
10208,Menage 10208,Particulier,Koudougou,Centre-Ouest,+226 71 13 62 59 60,,2022-11-28,Standard,Comptant,5000000
10209,Menage 10209,Particulier,Ouagadougou,Centre,+226 75 28 89 59 91,,2020-04-04,Standard,30 j,250000
10210,Menage 10210,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 79 82 86 89 62,,2019-05-10,Standard,Comptant,500000
10211,Menage 10211,Particulier,Ouagadougou,Centre,+226 70 64 89 88 86,,2016-08-14,Standard,Comptant,500000
10212,Ets n,Professionnel,Kaya,Centre-Nord,+226 76 77 35 37 79,,2021-09-29,Standard,30 j,500000
10213,Societe o,Entreprise,Ziniaré,Plateau-Central,+226 74 52 76 20 20,contact10213@yahoo.fr,2022-10-23,Standard,30 j,1500000
10214,SARL é,Professionnel,Koudougou,Centre-Ouest,+226 70 96 21 27 88,contact10214@entreprise.bf,2018-08-04,Standard,30 j,0
10215,Menage 10215,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 70 84 45 87 28,,2023-12-02,Standard,30 j,250000
10216,Menage 10216,Particulier,Kaya,Centre-Nord,+226 71 37 99 44 55,,2019-01-15,Standard,30 j,0
10217,Societe a,Entreprise,Ziniaré,Plateau-Central,+226 72 22 52 44 24,contact10217@gmail.com,2023-09-27,Standard,Comptant,1500000
10218,Societe u,Professionnel,Bobo-Dioulasso,Hauts-Bassins,+226 79 95 31 49 17,,2024-06-20,Standard,30 j,0
10219,Societe k,Administration,Kaya,Centre-Nord,+226 73 15 55 99 29,contact10219@yahoo.fr,2018-08-23,Or,Comptant,0
10220,Menage 10220,Particulier,Ziniaré,Plateau-Central,+226 77 97 24 24 84,,2025-10-24,Standard,Comptant,0
10221,Chantiers o,Professionnel,Ouagadougou,Centre,+226 76 58 53 14 58,,2018-07-25,Argent,Comptant,500000
10222,Chantiers r,Entreprise,Ziniaré,Plateau-Central,+226 79 45 93 78 85,contact10222@yahoo.fr,2016-11-09,Standard,Comptant,0
10223,Menage 10223,Particulier,Ouagadougou,Centre,+226 79 24 54 63 34,,2024-07-12,Or,Comptant,0
10224,Societe o,Entreprise,Ziniaré,Plateau-Central,+226 78 54 21 40 87,contact10224@outlook.fr,2025-09-22,Standard,30 j,0
10225,Menage 10225,Particulier,Koudougou,Centre-Ouest,+226 79 41 70 16 69,,2023-07-05,Standard,Comptant,0
10226,Menage 10226,Particulier,Ouagadougou,Centre,+226 76 16 77 40 34,,2023-09-22,Standard,30 j,1500000
10227,Menage 10227,Particulier,Ouagadougou,Centre,+226 79 69 71 82 29,,2025-05-08,Standard,Comptant,0
10228,Menage 10228,Particulier,Ouagadougou,Centre,+226 72 36 99 63 37,,2018-04-28,Argent,60 j,0
10229,Menage 10229,Particulier,Ouagadougou,Centre,+226 71 45 34 85 30,,2025-12-25,Argent,Comptant,0
10230,Chantiers o,Professionnel,Kaya,Centre-Nord,+226 77 51 99 59 29,contact10230@entreprise.bf,2017-01-11,Standard,Comptant,500000
10231,Menage 10231,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 72 95 10 45 55,,2020-09-02,Standard,Comptant,250000
10232,Menage 10232,Particulier,Ouagadougou,Centre,+226 73 54 67 22 36,,2019-08-06,Argent,30 j,500000
10233,Chantiers a,Professionnel,Kaya,Centre-Nord,+226 77 87 30 33 68,contact10233@entreprise.bf,2016-08-30,Standard,Comptant,250000
10234,Menage 10234,Particulier,Ouagadougou,Centre,+226 77 44 93 12 12,,2025-11-04,Argent,30 j,0
10235,Chantiers T,Professionnel,Bobo-Dioulasso,Hauts-Bassins,+226 75 32 17 87 22,contact10235@yahoo.fr,2026-02-21,Standard,Comptant,250000
10236,SARL o,Entreprise,Bobo-Dioulasso,Hauts-Bassins,+226 72 94 51 40 25,contact10236@yahoo.fr,2025-01-26,Standard,30 j,0
10237,Menage 10237,Particulier,Ouagadougou,Centre,+226 73 62 76 80 61,,2021-05-15,Argent,Comptant,0
10238,Menage 10238,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 74 62 63 76 90,,2025-08-30,Standard,Comptant,250000
10239,Chantiers é,Professionnel,Bobo-Dioulasso,Hauts-Bassins,+226 70 10 91 23 30,contact10239@gmail.com,2018-01-07,Standard,60 j,500000
10240,Menage 10240,Particulier,,Hauts-Bassins,+226 78 14 66 84 61,,2025-06-18,Standard,Comptant,0
10241,Menage 10241,Particulier,Kaya,Centre-Nord,+226 73 80 61 62 19,,2020-10-27,Argent,60 j,250000
10242,SARL Y,Professionnel,Ouagadougou,Centre,+226 79 83 31 11 18,contact10242@outlook.fr,2016-08-17,Standard,30 j,0
10243,Chantiers d,Professionnel,Koudougou,Centre-Ouest,+226 77 11 16 59 70,contact10243@outlook.fr,2017-01-05,Or,30 j,0
10244,Menage 10244,Particulier,Ouagadougou,Centre,+226 74 99 69 91 35,,2021-06-20,Standard,30 j,500000
10245,Menage 10245,Particulier,Kaya,Centre-Nord,+226 77 75 72 53 89,,2024-07-20,Standard,Comptant,0
10246,Menage 10246,Particulier,Ouagadougou,Centre,+226 73 25 33 62 11,,2017-10-13,Argent,Comptant,500000
10247,Ets a,Professionnel,,Centre,+226 77 67 32 74 61,,2019-09-05,Or,Comptant,0
10248,Menage 10248,Particulier,Ouagadougou,Centre,+226 72 73 98 50 79,,2017-09-12,Standard,Comptant,1500000
10249,Menage 10249,Particulier,Ziniaré,Plateau-Central,+226 77 31 63 28 12,,2018-04-12,Standard,Comptant,0
10250,Menage 10250,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 77 96 16 35 49,,2021-12-01,Standard,Comptant,5000000
10251,Menage 10251,Particulier,Ouagadougou,Centre,+226 79 18 26 17 37,,2017-01-25,Standard,Comptant,1500000
10252,Menage 10252,Particulier,Kaya,Centre-Nord,+226 71 78 45 36 15,,2023-08-08,Argent,Comptant,0
10253,Menage 10253,Particulier,Koudougou,Centre-Ouest,+226 75 46 53 14 40,,2024-11-25,Standard,30 j,0
10254,Societe O,Professionnel,Bobo-Dioulasso,Hauts-Bassins,+226 73 37 69 98 26,contact10254@outlook.fr,2017-11-23,Standard,30 j,500000
10255,Societe k,Entreprise,Koudougou,Centre-Ouest,+226 74 97 46 40 93,contact10255@outlook.fr,2023-08-18,Standard,30 j,500000
10256,Menage 10256,Particulier,Ouagadougou,Centre,+226 78 22 72 64 52,,2024-08-06,Argent,Comptant,250000
10257,Societe g,Professionnel,Ouagadougou,Centre,+226 72 86 55 98 94,contact10257@outlook.fr,2021-12-26,Argent,Comptant,0
10258,Menage 10258,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 78 87 62 61 98,,2024-07-21,Standard,30 j,0
10259,Menage 10259,Particulier,Koudougou,Centre-Ouest,+226 75 76 89 90 61,,2019-04-25,Standard,Comptant,0
10260,Menage 10260,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 79 14 72 59 83,,2024-10-24,Standard,Comptant,0
10261,Ets a,Administration,Ouagadougou,Centre,+226 79 10 87 80 51,,2022-06-10,Standard,Comptant,0
10262,Ets o,Entreprise,Koudougou,Centre-Ouest,+226 72 15 64 69 84,,2021-01-17,Or,Comptant,0
10263,Societe r,Professionnel,Kaya,Centre-Nord,+226 78 71 24 21 10,contact10263@entreprise.bf,2021-06-24,Standard,Comptant,250000
10264,Chantiers o,Professionnel,Bobo-Dioulasso,Hauts-Bassins,+226 79 76 78 10 89,contact10264@outlook.fr,2019-12-07,Argent,30 j,0
10265,Societe r,Professionnel,Ouagadougou,Centre,+226 75 83 40 51 94,contact10265@gmail.com,2016-11-24,Standard,Comptant,0
10266,SARL g,Professionnel,Ziniaré,Plateau-Central,+226 70 85 32 47 16,,2022-11-09,Standard,Comptant,1500000
10267,Chantiers T,Entreprise,Ouagadougou,Centre,+226 78 48 49 59 68,contact10267@gmail.com,2017-06-02,Standard,30 j,1500000
10268,Menage 10268,Particulier,,Centre-Nord,+226 73 86 37 44 70,,2016-07-09,Standard,Comptant,500000
10269,Menage 10269,Particulier,Koudougou,Centre-Ouest,+226 72 79 92 27 72,,2018-06-20,Standard,30 j,250000
10270,Menage 10270,Particulier,Ouagadougou,Centre,+226 72 95 62 93 42,,2019-09-04,Argent,30 j,500000
10271,Menage 10271,Particulier,Ouagadougou,Centre,+226 79 15 52 89 31,,2017-05-13,Standard,Comptant,0
10272,Menage 10272,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 75 22 49 79 42,,2023-08-21,Standard,30 j,0
10273,Chantiers o,Professionnel,Bobo-Dioulasso,Hauts-Bassins,+226 77 63 53 68 13,contact10273@gmail.com,2016-05-16,Standard,30 j,250000
10274,Societe a,Administration,Kaya,Centre-Nord,+226 71 92 15 95 14,,2017-05-27,Argent,Comptant,0
10275,Menage 10275,Particulier,Ouagadougou,Centre,+226 70 44 15 64 91,,2022-05-31,Or,30 j,250000
10276,Menage 10276,Particulier,Ouagadougou,Centre,+226 76 81 87 49 51,,2020-11-08,Standard,Comptant,0
10277,Ets D,Professionnel,Bobo-Dioulasso,Hauts-Bassins,+226 75 88 35 16 32,,2023-04-13,Or,Comptant,1500000
10278,Chantiers g,Entreprise,Ouagadougou,Centre,+226 76 29 65 49 23,contact10278@outlook.fr,2018-01-29,Standard,30 j,0
10279,Menage 10279,Particulier,Ouagadougou,Centre,+226 76 76 22 35 82,,2017-04-06,Or,Comptant,500000
10280,Societe S,Entreprise,Bobo-Dioulasso,Hauts-Bassins,+226 75 16 13 24 18,contact10280@entreprise.bf,2022-09-13,Or,30 j,1500000
10281,Menage 10281,Particulier,,Hauts-Bassins,+226 72 94 62 33 73,,2017-08-20,Or,60 j,250000
10282,Societe r,Entreprise,Koudougou,Centre-Ouest,+226 78 53 56 76 73,,2022-11-11,Or,Comptant,1500000
10283,Ets m,Professionnel,Ouagadougou,Centre,+226 74 60 20 57 88,contact10283@yahoo.fr,2018-08-29,Standard,Comptant,0
10284,Menage 10284,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 78 92 73 48 75,,2025-11-26,Standard,Comptant,250000
10285,Societe é,Professionnel,Ouagadougou,Centre,+226 72 65 42 29 23,contact10285@outlook.fr,2016-11-13,Standard,Comptant,0
10286,Menage 10286,Particulier,Kaya,Centre-Nord,+226 74 90 59 28 95,,2016-06-07,Standard,30 j,0
10287,Ets u,Professionnel,Ziniaré,Plateau-Central,+226 74 74 49 82 76,contact10287@yahoo.fr,2025-07-31,Argent,Comptant,250000
10288,Menage 10288,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 73 17 48 48 31,,2018-03-29,Standard,30 j,0
10289,Menage 10289,Particulier,Koudougou,Centre-Ouest,+226 76 87 57 32 54,,2020-10-17,Argent,Comptant,0
10290,Ets K,Professionnel,Ouagadougou,Centre,+226 70 93 59 35 76,contact10290@gmail.com,2022-12-10,Or,30 j,0
10291,Menage 10291,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 72 64 72 95 32,,2026-01-25,Standard,60 j,0
10292,Societe k,Professionnel,Ouagadougou,Centre,+226 77 72 16 71 32,contact10292@gmail.com,2016-01-19,Argent,Comptant,0
10293,Menage 10293,Particulier,,Hauts-Bassins,+226 77 23 11 51 49,,2019-03-01,Standard,30 j,500000
10294,Menage 10294,Particulier,Ouagadougou,Centre,+226 71 70 96 34 63,,2019-04-22,Standard,30 j,250000
10295,Menage 10295,Particulier,Ouagadougou,Centre,+226 74 28 58 70 60,,2023-06-27,Standard,30 j,0
10296,SARL r,Entreprise,Ouagadougou,Centre,+226 71 71 99 27 10,contact10296@gmail.com,2020-08-20,Standard,Comptant,250000
10297,SARL a,Professionnel,Ouagadougou,Centre,+226 70 75 55 85 88,contact10297@outlook.fr,2016-05-07,Standard,30 j,500000
10298,Ets n,Administration,Koudougou,Centre-Ouest,+226 73 57 78 32 95,contact10298@gmail.com,2025-11-06,Standard,30 j,500000
10299,Menage 10299,Particulier,Ouagadougou,Centre,+226 79 55 27 90 14,,2019-07-25,Standard,Comptant,0
10300,Chantiers n,Professionnel,Ouagadougou,Centre,+226 73 36 39 79 84,,2018-02-28,Standard,30 j,250000
10301,SARL o,Professionnel,Ouagadougou,Centre,+226 72 38 15 41 83,contact10301@entreprise.bf,2016-09-22,Standard,Comptant,0
10302,Menage 10302,Particulier,,Hauts-Bassins,+226 75 60 57 28 91,,2022-01-07,Standard,Comptant,0
10303,Chantiers a,Professionnel,Ouagadougou,Centre,+226 71 21 12 74 32,contact10303@yahoo.fr,2018-05-11,Or,30 j,0
10304,Ets i,Entreprise,Ouagadougou,Centre,+226 70 64 66 79 34,contact10304@gmail.com,2020-06-03,Standard,30 j,5000000
10305,Menage 10305,Particulier,Koudougou,Centre-Ouest,+226 79 75 41 63 99,,2016-10-05,Argent,Comptant,250000
10306,Ets i,Professionnel,Ouagadougou,Centre,+226 79 67 99 43 19,contact10306@outlook.fr,2020-04-29,Standard,60 j,500000
10307,Menage 10307,Particulier,Ouagadougou,Centre,+226 74 65 87 64 32,,2018-02-25,Standard,Comptant,5000000
10308,Menage 10308,Particulier,Ouagadougou,Centre,+226 75 96 86 93 36,,2024-08-01,Argent,Comptant,0
10309,Societe n,Professionnel,Ziniaré,Plateau-Central,+226 71 49 21 72 23,,2021-03-16,Argent,Comptant,0
10310,Menage 10310,Particulier,Koudougou,Centre-Ouest,+226 75 15 55 70 87,,2017-01-19,Standard,60 j,0
10311,Menage 10311,Particulier,Ouagadougou,Centre,+226 77 71 62 55 57,,2021-09-26,Standard,Comptant,0
10312,Menage 10312,Particulier,,Plateau-Central,+226 72 36 97 72 18,,2019-03-30,Standard,30 j,250000
10313,SARL k,Professionnel,Bobo-Dioulasso,Hauts-Bassins,+226 70 79 25 92 20,,2016-09-03,Standard,Comptant,0
10314,Menage 10314,Particulier,Bobo-Dioulasso,Hauts-Bassins,+226 79 11 18 28 85,,2019-09-20,Standard,Comptant,0
10315,Chantiers T,Professionnel,Ouagadougou,Centre,+226 79 37 47 35 94,contact10315@outlook.fr,2026-02-04,Argent,Comptant,250000
10316,Chantiers r,Entreprise,Koudougou,Centre-Ouest,+226 73 25 15 56 15,,2019-06-13,Or,30 j,0
10317,Societe n,Professionnel,Bobo-Dioulasso,Hauts-Bassins,+226 77 23 29 35 31,,2018-09-08,Standard,Comptant,500000
10318,Chantiers r,Professionnel,Ouagadougou,Centre,+226 76 53 69 39 65,contact10318@entreprise.bf,2019-09-22,Argent,Comptant,0
10319,Menage 10319,Particulier,,Centre,+226 74 98 99 99 82,,2019-11-13,Standard,30 j,250000
10320,SARL o,Professionnel,Bobo-Dioulasso,Hauts-Bassins,+226 72 59 28 17 89,contact10320@yahoo.fr,2022-05-04,Standard,60 j,0
10321,SARL K,Professionnel,Ouagadougou,Centre,+226 73 95 57 88 92,,2018-12-18,Argent,30 j,0
10322,Menage 10322,Particulier,Kaya,Centre-Nord,+226 73 37 54 12 22,,2025-02-11,Standard,Comptant,250000
10323,Ets t,Professionnel,Bobo-Dioulasso,Hauts-Bassins,+226 70 62 33 88 29,,2025-04-07,Or,30 j,0
10324,Menage 10324,Particulier,Ouagadougou,Centre,+226 73 51 39 89 19,,2022-06-21,Argent,Comptant,0
10325,Menage 10325,Particulier,Ouagadougou,Centre,+226 76 75 77 79 77,,2020-03-30,Standard,Comptant,5000000
10326,Menage 10326,Particulier,Ouagadougou,Centre,+226 70 25 46 81 23,,2026-04-08,Standard,Comptant,0
10327,Menage 10327,Particulier,Koudougou,Centre-Ouest,+226 73 37 80 52 82,,2017-05-20,Argent,Comptant,250000
10328,Menage 10328,Particulier,Koudougou,Centre-Ouest,+226 70 98 64 90 15,,2017-04-05,Standard,Comptant,1500000
10329,Ets K,Professionnel,Ouagadougou,Centre,+226 71 22 32 15 41,contact10329@outlook.fr,2026-02-22,Standard,30 j,1500000
10330,Societe l,Professionnel,Bobo-Dioulasso,Hauts-Bassins,+226 76 17 38 67 17,contact10330@entreprise.bf,2017-02-14,Standard,Comptant,0
10331,SARL w,Entreprise,Ouagadougou,Centre,+226 70 97 32 33 93,contact10331@outlook.fr,2018-10-20,Or,60 j,0
10332,Menage 10332,Particulier,Koudougou,Centre-Ouest,+226 74 86 75 74 67,,2026-02-12,Argent,Comptant,250000
10333,Menage 10333,Particulier,Ouagadougou,Centre,+226 72 63 94 33 18,,2020-10-09,Standard,30 j,0
10334,Menage 10334,Particulier,Koudougou,Centre-Ouest,+226 78 87 46 36 47,,2016-11-05,Standard,30 j,500000
10335,Menage 10335,Particulier,Ouagadougou,Centre,+226 76 74 70 62 10,,2016-06-04,Standard,Comptant,500000
10336,Menage 10336,Particulier,Ouagadougou,Centre,+226 79 36 30 12 27,,2017-08-11,Standard,Comptant,0
