tx_ref,agent_code,client_phone,montant_xof,type_op,statut,date_op,commission,canal,id_export
TX0005321,AG03,763 78 60 813,1833,in,Reussie,2026-04-06,46.0,app,5321
TX0005322,AG02,+226 767 06 06 320,328,in,Reussie,2026-04-06,8.0,Agent,5322
TX0005323,AG12,+226 798 29 98 696,8414,out,OK,2026-04-06,84.0,Agent,5323
TX0005324,AG14,721 98 70 195,2528,in,Echouee,2026-04-06,63.0,Agent,5324
TX0005325,AG12,+226 705 10 47 685,1233,in,Reussie,2026-04-06,31.0,USSD,5325
TX0005326,AG12,7362797198,5984,out,Reussie,2026-04-06,60.0,USSD,5326
TX0005327,AG13,+226 778 05 75 327,406,in,OK,2026-04-06,10.0,app,5327
TX0005328,AG10,707 42 93 992,10831,out,Reussie,2026-04-06,108.0,Agent,5328
TX0005329,AG02,744 31 62 173,2875,out,REUSSI,2026-04-06,29.0,USSD,5329
TX0005330,AG11,+226 751 01 08 690,2138,out,ok,2026-04-06,21.0,Agent,5330
TX0005331,AG08,+226 725 98 40 598,599,in,OK,2026-04-06,15.0,app,5331
TX0005332,AG05,7653566094,3028,in,REUSSI,2026-04-06,76.0,Agent,5332
TX0005333,AG16,+226 746 28 17 947,1662,out,ok,2026-04-06,17.0,Agent,5333
TX0005334,AG05,728 26 28 243,3877,in,Reussie,2026-04-06,97.0,Agent,5334
TX0005335,AG18,776 84 32 746,347,in,Reussie,2026-04-06,9.0,app,5335
TX0005336,AG16,749 09 71 369,6984,out,OK,2026-04-06,70.0,USSD,5336
TX0005337,AG07,+226 758 76 16 317,1354,in,OK,2026-04-06,34.0,USSD,5337
TX0005338,AG09,7227240251,596,in,REUSSI,2026-04-06,15.0,USSD,5338
TX0005339,AG10,+226 730 14 76 932,3387,in,REUSSI,2026-04-06,85.0,Agent,5339
TX0005340,AG10,+226 772 38 29 554,1320,in,echec,2026-04-06,33.0,Agent,5340
TX0005341,AG06,763 58 68 914,12170,out,REUSSI,2026-04-06,122.0,USSD,5341
TX0005342,AG18,771 78 90 663,5787,in,OK,2026-04-06,145.0,USSD,5342
TX0005343,AG01,751 65 97 759,6477,out,ok,2026-04-06,65.0,USSD,5343
TX0005344,AG06,7881835351,504,in,ok,2026-04-06,13.0,Agent,5344
TX0005345,AG07,7871986591,604,out,ok,2026-04-06,6.0,Agent,5345
TX0005346,AG10,+226 771 86 18 025,698,out,Echouee,2026-04-06,7.0,Agent,5346
TX0005347,AG11,+226 710 68 79 856,5087,in,REUSSI,2026-04-06,127.0,Agent,5347
TX0005348,AG01,+226 706 21 13 232,2040,in,Reussie,2026-04-06,51.0,Agent,5348
TX0005349,AG01,+226 724 98 78 536,5615,out,ok,2026-04-06,56.0,Agent,5349
TX0005350,AG05,+226 773 83 52 627,2763,out,OK,2026-04-06,28.0,Agent,5350
TX0005351,AG13,7982910365,3528,in,REUSSI,2026-04-06,88.0,Agent,5351
TX0005352,AG05,754 33 40 506,15176,in,Reussie,2026-04-06,379.0,Agent,5352
TX0005353,AG16,+226 789 49 20 869,3322,in,Reussie,2026-04-06,83.0,USSD,5353
TX0005354,AG10,720 19 68 166,1788,out,echec,2026-04-06,18.0,Agent,5354
TX0005355,AG09,+226 771 12 24 476,11784,in,Reussie,2026-04-06,295.0,USSD,5355
TX0005356,AG18,7620900498,1968,in,echec,2026-04-06,49.0,Agent,5356
TX0005357,AG13,703 43 03 574,1314,out,REUSSI,2026-04-06,13.0,USSD,5357
TX0005358,AG18,7196870456,31678,out,Reussie,2026-04-06,317.0,USSD,5358
TX0005359,AG04,7435182275,6157,in,ok,2026-04-07,154.0,Agent,5359
TX0005360,AG10,+226 771 65 99 300,670,out,REUSSI,2026-04-07,7.0,USSD,5360
TX0005361,AG13,+226 741 95 40 542,4620,out,ok,2026-04-07,46.0,Agent,5361
TX0005362,AG04,7163792247,2420,in,REUSSI,2026-04-07,60.0,USSD,5362
TX0005363,AG16,764 18 07 397,7337,out,ok,2026-04-07,73.0,Agent,5363
TX0005364,AG07,+226 730 18 13 614,1081,out,REUSSI,2026-04-07,,Agent,5364
TX0005365,AG17,+226 721 28 76 079,6428,out,REUSSI,2026-04-07,64.0,Agent,5365
TX0005366,AG05,748 22 07 662,1440,out,ok,2026-04-07,14.0,USSD,5366
TX0005367,AG16,775 54 14 703,2312,out,Reussie,2026-04-07,23.0,Agent,5367
TX0005368,AG19,+226 766 81 04 890,1881,in,Reussie,2026-04-07,47.0,USSD,5368
TX0005369,AG18,752 67 41 216,9046,out,REUSSI,2026-04-07,90.0,Agent,5369
TX0005370,AG11,+226 743 89 54 765,988,out,REUSSI,2026-04-07,10.0,USSD,5370
TX0005371,AG03,771 46 83 055,1923,out,echec,2026-04-07,19.0,Agent,5371
TX0005372,AG12,744 13 52 530,3533,in,OK,2026-04-07,88.0,USSD,5372
TX0005373,AG07,796 76 56 373,3613,in,Echouee,2026-04-07,90.0,USSD,5373
TX0005374,AG14,758 63 31 994,480,out,ok,2026-04-07,5.0,Agent,5374
TX0005375,AG15,+226 756 62 93 973,13281,out,OK,2026-04-07,133.0,USSD,5375
TX0005376,AG12,+226 724 83 44 673,1031,in,Echouee,2026-04-07,26.0,USSD,5376
TX0005377,AG09,+226 749 60 04 786,3975,in,Reussie,2026-04-07,99.0,USSD,5377
TX0005378,AG09,+226 798 47 70 658,3791,in,Echouee,2026-04-07,95.0,USSD,5378
TX0005379,AG13,797 21 64 754,1587,in,REUSSI,2026-04-07,40.0,Agent,5379
TX0005380,AG14,+226 786 54 52 312,847,out,Echouee,2026-04-07,8.0,USSD,5380
TX0005381,AG10,+226 795 57 37 192,3585,out,REUSSI,2026-04-07,36.0,USSD,5381
TX0005382,AG17,7119731431,4086,in,Reussie,2026-04-07,102.0,USSD,5382
TX0005383,AG08,775 26 68 203,2299,out,OK,2026-04-07,23.0,Agent,5383
TX0005384,AG11,+226 723 88 58 154,4295,in,ok,2026-04-07,107.0,Agent,5384
TX0005385,AG05,7291071296,3883,in,Echouee,2026-04-07,97.0,Agent,5385
TX0005386,AG06,722 69 23 792,9912,out,Reussie,2026-04-07,99.0,USSD,5386
TX0005387,AG06,+226 703 86 65 667,2882,out,Reussie,2026-04-07,29.0,USSD,5387
TX0005388,AG17,7297347090,1802,out,OK,2026-04-07,18.0,Agent,5388
TX0005389,AG03,+226 723 62 36 441,14372,in,ok,2026-04-07,359.0,Agent,5389
TX0005390,AG01,741 70 19 539,2539,in,OK,2026-04-07,63.0,Agent,5390
TX0005391,AG05,+226 774 09 72 446,3299,out,Reussie,2026-04-07,33.0,app,5391
TX0005392,AG12,7740496719,5798,out,Echouee,2026-04-07,58.0,Agent,5392
TX0005393,AG14,+226 735 34 68 590,770,out,ok,2026-04-07,8.0,Agent,5393
TX0005394,AG03,+226 708 21 37 323,5192,in,OK,2026-04-07,130.0,USSD,5394
TX0005395,AG19,797 15 22 940,1026,in,echec,2026-04-07,26.0,USSD,5395
TX0005396,AG01,7746868720,4811,in,Reussie,2026-04-07,120.0,USSD,5396
TX0005397,AG02,735 01 87 694,1238,in,OK,2026-04-07,31.0,Agent,5397
TX0005398,AG02,+226 788 07 72 951,6704,in,OK,2026-04-07,168.0,Agent,5398
TX0005399,AG03,767 27 29 177,5971,out,OK,2026-04-07,60.0,USSD,5399
TX0005400,AG20,734 93 13 572,5245,in,ok,2026-04-07,131.0,Agent,5400
TX0005401,AG13,752 20 46 760,9566,in,echec,2026-04-07,239.0,Agent,5401
TX0005402,AG06,7369033335,771,in,REUSSI,2026-04-07,19.0,Agent,5402
TX0005403,AG18,762 03 57 350,1454,in,ok,2026-04-07,36.0,app,5403
TX0005404,AG09,743 16 75 487,3835,in,REUSSI,2026-04-07,96.0,app,5404
TX0005405,AG05,762 50 18 855,1161,in,Reussie,2026-04-07,29.0,USSD,5405
TX0005406,AG07,7396283330,2295,in,OK,2026-04-07,57.0,Agent,5406
TX0005407,AG19,+226 793 79 45 701,3649,in,ok,2026-04-07,91.0,USSD,5407
TX0005408,AG09,+226 709 63 87 202,1892,out,ok,2026-04-07,19.0,USSD,5408
TX0005409,AG12,7888653399,2037,in,echec,2026-04-07,51.0,Agent,5409
TX0005410,AG06,+226 714 33 87 911,1393,in,REUSSI,2026-04-07,35.0,app,5410
TX0005411,AG02,+226 706 83 05 434,1193,in,REUSSI,2026-04-07,30.0,USSD,5411
TX0005412,AG17,7122114937,3668,in,Reussie,2026-04-07,92.0,app,5412
TX0005413,AG16,7999284353,5055,in,REUSSI,2026-04-07,126.0,Agent,5413
TX0005414,AG14,750 81 87 553,849,out,ok,2026-04-07,8.0,Agent,5414
TX0005415,AG06,+226 777 56 36 891,1182,in,ok,2026-04-07,30.0,USSD,5415
TX0005416,AG05,7641461429,3084,out,Echouee,2026-04-07,31.0,USSD,5416
TX0005417,AG07,7330653111,2118,in,ok,2026-04-08,53.0,USSD,5417
TX0005418,AG13,+226 726 15 28 783,599,out,REUSSI,2026-04-08,6.0,USSD,5418
TX0005419,AG01,+226 787 45 37 197,2671,in,OK,2026-04-08,67.0,Agent,5419
TX0005420,AG01,703 37 27 762,3865,in,OK,2026-04-08,97.0,app,5420
TX0005421,AG19,+226 796 57 10 823,4911,in,ok,2026-04-08,123.0,Agent,5421
TX0005422,AG10,773 74 48 282,2773,out,OK,2026-04-08,28.0,Agent,5422
TX0005423,AG20,+226 731 51 04 360,5522,out,REUSSI,2026-04-08,55.0,Agent,5423
TX0005424,AG14,7941929028,3519,out,ok,2026-04-08,35.0,Agent,5424
TX0005425,AG10,772 74 77 142,4050,in,echec,2026-04-08,101.0,USSD,5425
TX0005426,AG12,+226 764 95 35 152,2027,out,Reussie,2026-04-08,20.0,Agent,5426
TX0005427,AG14,774 18 56 900,2273,out,ok,2026-04-08,23.0,app,5427
TX0005428,AG18,7255796700,1177,in,REUSSI,2026-04-08,29.0,USSD,5428
TX0005429,AG19,787 52 08 227,7597,out,REUSSI,2026-04-08,76.0,USSD,5429
TX0005430,AG11,709 39 73 017,5873,in,REUSSI,2026-04-08,147.0,app,5430
TX0005431,AG20,744 27 28 327,5040,in,echec,2026-04-08,126.0,Agent,5431
TX0005432,AG09,786 96 89 560,2373,out,OK,2026-04-08,24.0,Agent,5432
TX0005433,AG02,+226 749 58 69 147,637,out,REUSSI,2026-04-08,6.0,Agent,5433
TX0005434,AG17,+226 735 43 99 375,2894,in,Reussie,2026-04-08,72.0,USSD,5434
TX0005435,AG02,714 18 00 482,854,in,ok,2026-04-08,21.0,Agent,5435
TX0005436,AG14,+226 742 58 00 987,2524,out,Reussie,2026-04-08,25.0,Agent,5436
TX0005437,AG03,7356150191,6328,in,Reussie,2026-04-08,158.0,Agent,5437
TX0005438,AG08,796 32 44 342,2078,in,echec,2026-04-08,52.0,USSD,5438
TX0005439,AG08,741 19 73 217,2482,out,Echouee,2026-04-08,25.0,Agent,5439
TX0005440,AG01,+226 784 39 26 993,449,out,echec,2026-04-08,4.0,Agent,5440
TX0005441,AG17,7034162543,2085,out,REUSSI,2026-04-08,21.0,USSD,5441
TX0005442,AG05,7252370410,3485,in,ok,2026-04-08,87.0,Agent,5442
TX0005443,AG14,775 72 03 610,2667,out,OK,2026-04-08,27.0,Agent,5443
TX0005444,AG12,7866805209,5760,out,Reussie,2026-04-08,58.0,Agent,5444
TX0005445,AG05,721 98 51 937,9226,in,echec,2026-04-08,231.0,Agent,5445
TX0005446,AG07,761 28 36 375,1877,in,REUSSI,2026-04-08,47.0,Agent,5446
TX0005447,AG01,790 51 29 176,7690,out,Reussie,2026-04-08,77.0,USSD,5447
TX0005448,AG20,+226 721 35 37 028,1907,in,Reussie,2026-04-08,48.0,USSD,5448
TX0005449,AG01,7785584375,977,in,Reussie,2026-04-08,24.0,Agent,5449
TX0005450,AG02,+226 786 98 06 670,661,in,ok,2026-04-08,17.0,app,5450
TX0005451,AG09,728 45 03 046,1895,in,Reussie,2026-04-08,47.0,USSD,5451
TX0005452,AG04,789 57 28 645,1205,in,echec,2026-04-08,30.0,Agent,5452
TX0005453,AG04,7927418069,1079,in,Reussie,2026-04-08,27.0,USSD,5453
TX0005454,AG03,737 42 92 167,928,in,REUSSI,2026-04-08,23.0,USSD,5454
TX0005455,AG03,7422150220,9594,out,REUSSI,2026-04-08,96.0,USSD,5455
TX0005456,AG16,+226 782 73 27 681,4067,out,OK,2026-04-08,41.0,Agent,5456
TX0005457,AG07,740 40 79 854,6472,out,ok,2026-04-08,65.0,USSD,5457
TX0005458,AG12,7478999259,1505,out,OK,2026-04-08,15.0,Agent,5458
TX0005459,AG07,785 95 12 501,746,in,REUSSI,2026-04-08,19.0,USSD,5459
TX0005460,AG08,+226 700 81 32 534,830,out,OK,2026-04-08,8.0,Agent,5460
TX0005461,AG12,750 74 03 536,1590,in,REUSSI,2026-04-08,40.0,Agent,5461
TX0005462,AG03,+226 768 31 67 462,4371,out,REUSSI,2026-04-08,44.0,Agent,5462
TX0005463,AG15,+226 744 41 72 791,2581,in,REUSSI,2026-04-08,65.0,Agent,5463
TX0005464,AG14,7487290537,4861,out,Reussie,2026-04-08,49.0,USSD,5464
TX0005465,AG01,701 76 07 359,1844,out,Reussie,2026-04-08,18.0,app,5465
TX0005466,AG01,+226 730 23 72 756,6783,in,echec,2026-04-09,170.0,app,5466
TX0005467,AG13,7329979561,2819,out,Reussie,2026-04-09,28.0,USSD,5467
TX0005468,AG16,7636387775,2164,out,ok,2026-04-09,22.0,Agent,5468
TX0005469,AG09,+226 784 62 68 123,1777,in,ok,2026-04-09,44.0,Agent,5469
TX0005470,AG09,714 46 41 329,3476,in,REUSSI,2026-04-09,87.0,Agent,5470
TX0005471,AG04,756 76 01 226,10633,in,REUSSI,2026-04-09,266.0,Agent,5471
TX0005472,AG11,+226 753 62 16 548,1452,in,Reussie,2026-04-09,36.0,USSD,5472
TX0005473,AG13,756 18 22 251,2053,out,ok,2026-04-09,21.0,Agent,5473
TX0005474,AG08,770 25 93 671,804,out,OK,2026-04-09,8.0,USSD,5474
TX0005475,AG09,732 75 03 954,1815,out,Echouee,2026-04-09,18.0,Agent,5475
TX0005476,AG04,+226 731 58 83 930,2264,in,Reussie,2026-04-09,57.0,Agent,5476
TX0005477,AG08,+226 716 42 90 449,4118,out,Echouee,2026-04-09,41.0,USSD,5477
TX0005478,AG17,767 99 42 978,1070,in,Echouee,2026-04-09,27.0,Agent,5478
TX0005479,AG16,7604629943,1020,in,OK,2026-04-09,26.0,Agent,5479
TX0005480,AG07,710 61 15 602,6723,in,REUSSI,2026-04-09,168.0,Agent,5480
TX0005481,AG10,+226 743 67 36 590,1798,in,REUSSI,2026-04-09,45.0,Agent,5481
TX0005482,AG16,751 97 38 811,4666,out,ok,2026-04-09,47.0,Agent,5482
TX0005483,AG14,+226 722 52 96 097,34199,out,Reussie,2026-04-09,342.0,USSD,5483
TX0005484,AG06,+226 763 92 94 503,591,out,OK,2026-04-09,6.0,Agent,5484
TX0005485,AG16,+226 700 01 27 576,1014,in,OK,2026-04-09,25.0,Agent,5485
TX0005486,AG12,+226 748 30 98 108,1194,out,ok,2026-04-09,12.0,USSD,5486
TX0005487,AG20,787 24 69 171,960,in,ok,2026-04-09,24.0,Agent,5487
TX0005488,AG09,7945909743,605,out,OK,2026-04-09,6.0,Agent,5488
TX0005489,AG16,7432001869,2078,out,Reussie,2026-04-09,21.0,app,5489
TX0005490,AG18,+226 789 75 58 151,1568,out,REUSSI,2026-04-09,16.0,Agent,5490
TX0005491,AG09,+226 744 34 03 500,1817,out,ok,2026-04-09,18.0,app,5491
TX0005492,AG07,734 22 28 186,756,out,Reussie,2026-04-09,8.0,Agent,5492
TX0005493,AG17,+226 725 22 48 913,15845,in,REUSSI,2026-04-09,396.0,USSD,5493
TX0005494,AG16,792 76 27 564,668,in,OK,2026-04-09,17.0,Agent,5494
TX0005495,AG10,7481073152,3449,in,REUSSI,2026-04-09,86.0,USSD,5495
TX0005496,AG11,722 24 61 046,5762,in,REUSSI,2026-04-09,144.0,Agent,5496
TX0005497,AG08,+226 702 65 31 105,3258,out,ok,2026-04-09,33.0,USSD,5497
TX0005498,AG15,7920116940,2891,out,OK,2026-04-09,29.0,Agent,5498
TX0005499,AG10,+226 771 24 31 049,4399,out,echec,2026-04-09,44.0,USSD,5499
TX0005500,AG10,718 86 89 327,2543,out,OK,2026-04-09,25.0,Agent,5500
TX0005501,AG16,7405636901,647,out,ok,2026-04-09,6.0,Agent,5501
TX0005502,AG07,787 91 59 519,1704,out,ok,2026-04-09,17.0,USSD,5502
TX0005503,AG09,761 59 11 570,3225,in,Reussie,2026-04-09,81.0,Agent,5503
TX0005504,AG10,705 08 65 878,4791,in,OK,2026-04-09,120.0,Agent,5504
TX0005505,AG03,7960783552,3621,in,REUSSI,2026-04-09,91.0,Agent,5505
TX0005506,AG14,+226 791 12 49 001,1710,out,REUSSI,2026-04-09,17.0,Agent,5506
TX0005507,AG05,+226 787 93 55 897,4168,in,REUSSI,2026-04-09,104.0,Agent,5507
TX0005508,AG04,7819373243,12284,in,ok,2026-04-09,307.0,Agent,5508
TX0005509,AG02,741 54 91 237,4969,in,Reussie,2026-04-09,124.0,USSD,5509
TX0005510,AG17,+226 769 06 42 012,7929,in,Reussie,2026-04-09,198.0,Agent,5510
TX0005511,AG19,794 30 82 937,14841,in,Reussie,2026-04-09,371.0,USSD,5511
TX0005512,AG12,7533182109,2638,out,Reussie,2026-04-09,26.0,Agent,5512
TX0005513,AG13,+226 717 43 74 982,3546,in,ok,2026-04-09,89.0,Agent,5513
TX0005514,AG07,790 13 13 921,4141,in,ok,2026-04-09,104.0,USSD,5514
TX0005515,AG12,7410402700,1298,in,OK,2026-04-09,32.0,Agent,5515
TX0005516,AG20,+226 741 46 78 684,1076,in,echec,2026-04-09,27.0,app,5516
TX0005517,AG15,+226 732 45 99 983,1006,in,Echouee,2026-04-09,25.0,Agent,5517
TX0005518,AG01,782 42 95 133,1109,out,Echouee,2026-04-09,11.0,Agent,5518
TX0005519,AG13,7626937461,7182,in,OK,2026-04-09,180.0,app,5519
TX0005520,AG09,+226 712 47 49 943,350,out,OK,2026-04-09,4.0,Agent,5520
TX0005521,AG07,765 59 93 618,475,in,Echouee,2026-04-09,12.0,USSD,5521
TX0005522,AG08,706 33 00 676,2675,in,ok,2026-04-09,67.0,app,5522
TX0005523,AG07,771 72 49 525,3230,in,REUSSI,2026-04-09,81.0,Agent,5523
TX0005524,AG03,+226 707 53 25 738,1881,out,Echouee,2026-04-09,19.0,USSD,5524
TX0005525,AG17,7579059254,1334,out,ok,2026-04-09,13.0,USSD,5525
TX0005526,AG15,+226 732 49 53 746,690,in,REUSSI,2026-04-09,17.0,app,5526
TX0005527,AG17,+226 713 26 63 883,1770,out,REUSSI,2026-04-09,18.0,Agent,5527
TX0005528,AG16,737 24 73 080,2147,out,OK,2026-04-09,21.0,Agent,5528
TX0005529,AG14,7901061461,7356,out,echec,2026-04-09,74.0,USSD,5529
TX0005530,AG18,787 41 97 958,148,in,REUSSI,2026-04-10,4.0,Agent,5530
TX0005531,AG20,749 31 91 432,377,out,REUSSI,2026-04-10,4.0,USSD,5531
TX0005532,AG04,+226 729 35 28 248,2917,in,echec,2026-04-10,73.0,Agent,5532
TX0005533,AG19,7408924472,742,out,REUSSI,2026-04-10,7.0,Agent,5533
TX0005534,AG12,713 77 98 953,352,in,ok,2026-04-10,9.0,Agent,5534
TX0005535,AG17,797 72 95 469,1929,in,ok,2026-04-10,48.0,Agent,5535
TX0005536,AG03,+226 706 39 31 571,2326,out,ok,2026-04-10,23.0,app,5536
TX0005537,AG20,7135536081,2133,out,Reussie,2026-04-10,21.0,USSD,5537
TX0005538,AG07,772 06 55 985,2105,out,Reussie,2026-04-10,21.0,Agent,5538
TX0005539,AG13,7912920315,1584,out,Echouee,2026-04-10,16.0,Agent,5539
TX0005540,AG14,+226 733 25 49 708,965,in,Reussie,2026-04-10,24.0,USSD,5540
TX0005541,AG01,+226 775 41 27 343,7653,out,Reussie,2026-04-10,77.0,Agent,5541
TX0005542,AG17,+226 707 37 38 574,1787,in,OK,2026-04-10,45.0,USSD,5542
TX0005543,AG13,+226 722 64 94 955,707,out,REUSSI,2026-04-10,7.0,app,5543
TX0005544,AG14,+226 722 40 83 036,360,in,REUSSI,2026-04-10,9.0,USSD,5544
TX0005545,AG19,+226 732 85 34 521,6262,in,ok,2026-04-10,157.0,Agent,5545
TX0005546,AG04,709 80 87 358,9377,in,Reussie,2026-04-10,234.0,Agent,5546
TX0005547,AG16,758 92 15 457,3814,out,Reussie,2026-04-10,38.0,Agent,5547
TX0005548,AG20,+226 741 37 62 818,16878,in,echec,2026-04-10,422.0,USSD,5548
TX0005549,AG05,+226 712 90 22 200,1237,in,Echouee,2026-04-10,31.0,Agent,5549
TX0005550,AG02,+226 740 01 20 582,2063,out,echec,2026-04-10,21.0,app,5550
TX0005551,AG05,796 55 34 372,4634,out,ok,2026-04-10,46.0,Agent,5551
TX0005552,AG06,+226 700 90 14 714,4498,out,REUSSI,2026-04-10,45.0,Agent,5552
TX0005553,AG02,798 37 95 877,4893,in,ok,2026-04-10,122.0,app,5553
TX0005554,AG16,7508144370,1161,in,OK,2026-04-10,29.0,Agent,5554
TX0005555,AG08,7241081046,1234,in,OK,2026-04-10,31.0,USSD,5555
TX0005556,AG04,7654656231,4341,in,Reussie,2026-04-10,109.0,Agent,5556
TX0005557,AG13,7012013083,1776,in,REUSSI,2026-04-10,44.0,Agent,5557
TX0005558,AG10,765 75 42 367,1578,in,OK,2026-04-10,39.0,Agent,5558
TX0005559,AG01,725 23 57 761,1082,in,OK,2026-04-10,27.0,Agent,5559
TX0005560,AG11,+226 724 56 77 360,5534,out,Reussie,2026-04-10,55.0,Agent,5560
TX0005561,AG14,7878822819,1513,out,ok,2026-04-10,15.0,USSD,5561
TX0005562,AG17,7464017912,4608,out,OK,2026-04-10,46.0,Agent,5562
TX0005563,AG07,7127321695,5586,in,OK,2026-04-10,140.0,Agent,5563
TX0005564,AG08,752 39 52 078,2933,in,Reussie,2026-04-10,73.0,Agent,5564
TX0005565,AG10,+226 742 44 09 379,1579,out,echec,2026-04-10,16.0,app,5565
TX0005566,AG08,+226 705 14 14 131,1539,out,ok,2026-04-10,15.0,app,5566
TX0005567,AG20,+226 705 10 29 709,817,in,echec,2026-04-10,20.0,Agent,5567
TX0005568,AG08,7729309564,2976,out,Reussie,2026-04-10,30.0,USSD,5568
TX0005569,AG11,+226 748 37 62 866,2166,in,Reussie,2026-04-10,54.0,USSD,5569
TX0005570,AG16,783 46 68 757,4218,in,ok,2026-04-10,105.0,Agent,5570
TX0005571,AG08,+226 714 06 31 323,3619,out,REUSSI,2026-04-10,36.0,Agent,5571
TX0005572,AG08,732 60 15 386,992,in,REUSSI,2026-04-10,25.0,Agent,5572
TX0005573,AG07,+226 789 21 16 828,2232,in,OK,2026-04-10,56.0,USSD,5573
TX0005574,AG08,703 99 67 534,6512,in,echec,2026-04-10,163.0,USSD,5574
TX0005575,AG13,+226 722 19 35 471,6145,out,Reussie,2026-04-10,61.0,USSD,5575
TX0005576,AG11,796 04 01 196,2630,out,Echouee,2026-04-10,26.0,app,5576
TX0005577,AG09,+226 788 78 17 669,6646,in,Echouee,2026-04-10,166.0,USSD,5577
TX0005578,AG09,+226 726 43 47 332,2189,in,echec,2026-04-10,55.0,USSD,5578
TX0005579,AG18,703 74 95 234,707,in,OK,2026-04-10,18.0,USSD,5579
TX0005580,AG07,7633034065,27804,in,Echouee,2026-04-10,695.0,USSD,5580
TX0005581,AG04,790 68 96 790,7987,in,Reussie,2026-04-10,200.0,USSD,5581
TX0005582,AG10,+226 793 72 14 969,3859,in,Reussie,2026-04-10,96.0,USSD,5582
TX0005583,AG08,770 21 51 185,2995,out,OK,2026-04-10,30.0,Agent,5583
TX0005584,AG06,7851305157,3169,out,Reussie,2026-04-10,32.0,USSD,5584
TX0005585,AG09,727 01 03 755,3015,in,REUSSI,2026-04-10,75.0,Agent,5585
TX0005586,AG18,718 06 12 196,19413,out,REUSSI,2026-04-10,194.0,USSD,5586
TX0005587,AG01,745 01 51 768,16036,in,ok,2026-04-10,401.0,USSD,5587
TX0005588,AG10,732 09 52 236,6009,in,REUSSI,2026-04-10,150.0,Agent,5588
TX0005589,AG08,7423798783,10051,in,Echouee,2026-04-10,251.0,USSD,5589
TX0005590,AG17,7640660120,4783,out,OK,2026-04-10,48.0,Agent,5590
TX0005591,AG03,7842249122,3855,in,REUSSI,2026-04-10,96.0,USSD,5591
TX0005592,AG05,781 68 62 635,3252,out,REUSSI,2026-04-10,33.0,Agent,5592
TX0005593,AG05,7349899249,765,in,ok,2026-04-10,19.0,USSD,5593
TX0005594,AG06,797 77 82 874,14852,out,Reussie,2026-04-10,149.0,Agent,5594
TX0005595,AG07,741 47 20 245,879,out,Reussie,2026-04-10,9.0,USSD,5595
TX0005596,AG11,+226 777 94 38 833,1054,out,OK,2026-04-10,11.0,Agent,5596
TX0005597,AG18,735 00 05 649,1627,out,Reussie,2026-04-10,16.0,USSD,5597
TX0005598,AG05,763 65 13 551,2371,in,REUSSI,2026-04-10,59.0,USSD,5598
TX0005599,AG08,713 49 11 206,3010,in,Reussie,2026-04-10,75.0,USSD,5599
TX0005600,AG04,+226 730 93 42 930,615,in,OK,2026-04-10,15.0,USSD,5600
TX0005601,AG10,+226 744 67 37 074,1371,out,REUSSI,2026-04-10,14.0,USSD,5601
TX0005602,AG20,733 26 10 747,753,out,OK,2026-04-10,8.0,Agent,5602
TX0005603,AG12,728 23 61 815,19512,in,Reussie,2026-04-11,488.0,app,5603
TX0005604,AG07,+226 714 46 48 131,975,in,REUSSI,2026-04-11,24.0,USSD,5604
TX0005605,AG20,757 76 58 415,9303,in,ok,2026-04-11,233.0,Agent,5605
TX0005606,AG20,+226 777 67 35 721,2876,out,OK,2026-04-11,29.0,Agent,5606
TX0005607,AG16,+226 774 38 34 636,814,in,Reussie,2026-04-11,20.0,Agent,5607
TX0005608,AG01,+226 713 92 78 794,12144,in,echec,2026-04-11,304.0,USSD,5608
TX0005609,AG15,+226 783 71 80 110,606,out,REUSSI,2026-04-11,6.0,Agent,5609
TX0005610,AG14,773 72 12 095,1320,in,OK,2026-04-11,33.0,Agent,5610
TX0005611,AG12,+226 711 84 26 672,378,out,ok,2026-04-11,4.0,Agent,5611
TX0005612,AG19,+226 774 04 14 699,2026,in,ok,2026-04-11,51.0,Agent,5612
TX0005613,AG07,706 32 21 961,6968,out,ok,2026-04-11,70.0,Agent,5613
TX0005614,AG20,740 70 72 068,884,out,echec,2026-04-11,9.0,USSD,5614
TX0005615,AG16,745 11 35 908,13145,in,REUSSI,2026-04-11,329.0,Agent,5615
TX0005616,AG04,+226 791 17 46 594,6168,out,REUSSI,2026-04-11,62.0,Agent,5616
TX0005617,AG20,730 73 71 249,9326,in,ok,2026-04-11,233.0,Agent,5617
TX0005618,AG19,+226 764 45 59 267,16421,out,ok,2026-04-11,164.0,Agent,5618
TX0005619,AG08,745 60 74 832,10295,out,echec,2026-04-11,103.0,USSD,5619
TX0005620,AG05,7786509824,1374,out,ok,2026-04-11,14.0,USSD,5620
TX0005621,AG09,+226 774 76 89 776,2203,out,Reussie,2026-04-11,22.0,USSD,5621
TX0005622,AG17,+226 737 74 45 130,3077,out,Reussie,2026-04-11,31.0,Agent,5622
TX0005623,AG16,+226 748 05 31 988,1369,in,Echouee,2026-04-11,34.0,Agent,5623
TX0005624,AG05,+226 747 38 70 261,596,out,ok,2026-04-11,6.0,USSD,5624
TX0005625,AG03,794 40 32 085,9468,in,Reussie,2026-04-11,237.0,Agent,5625
TX0005626,AG12,+226 702 91 49 335,6888,in,ok,2026-04-11,172.0,USSD,5626
TX0005627,AG10,7670096177,2293,in,REUSSI,2026-04-11,57.0,Agent,5627
